1194480,5
1194500,5
1194870,5
1195430,5
1195960,5
1198180,5
1198550,5
1199330,5
1201190,5
1201940,5
1202150,5
1202170,5
1202270,5
1202450,5
1203020,5
1203090,5
1203250,5
1203260,5
1203620,5
1203650,5
1206050,5
1206110,5
1206730,5
1206900,5
1207240,5
1207590,5
1207610,5
1208910,5
1210360,5
1213170,5
1213400,5
1217730,5
1218380,5
1219960,5
1219980,5
1220210,5
1221270,5
1223615,5
1223640,5
1224890,5
1226440,5
1227500,5
1227560,5
1228260,5
1231580,5
1231590,5
1231690,5
1236070,5
1236900,5
1237150,5
1237410,5
1237680,5
1239730,5
1240825,5
1242130,5
1242160,5
1243320,5
1243490,5
1243600,5
1243850,5
1245290,5
1246700,5
1246740,5
1249900,5
1249960,5
1252330,5
1252560,5
1253020,5
1254760,5
1254790,5
1255890,5
1257240,5
1257540,5
1258330,5
1259210,5
1259290,5
1260490,5
1260720,5
1263400,5
1264540,5
1264740,5
1265070,5
1266440,5
1266970,5
1268060,5
1268070,5
1268570,5
1268990,5
1269060,5
1269320,5
1269410,5
1270190,5
1270590,5
1270680,5
1270690,5
1270910,5
1272500,5
1273270,5
1275320,5
1275640,5
1277140,5
1277450,5
1278410,5
1280770,5
1282790,5
1283190,5
1287410,5
1287420,5
1288810,5
1288850,5
1289100,5
1289220,5
1289400,5
1289470,5
1289480,5
1289590,5
1290800,5
1291050,5
1291330,5
1291600,5
1291800,5
1293660,5
1294940,5
1295060,5
1295510,5
1296400,5
1296970,5
1297210,5
1297960,5
1298520,5
1298790,5
1299400,5
1299685,5
1299740,5
1301330,5
1301940,5
1302680,5
1303620,5
1304970,5
1305990,5
1307040,5
1307320,5
1307500,5
1307630,5
1307850,5
1310620,5
1310730,5
1311110,5
1311530,5
1313000,5
1315140,5
1315720,5
1315840,5
1315920,5
1316140,5
1316380,5
1317170,5
1318290,5
1318400,5
1318610,5
1318970,5
1319210,5
1319220,5
1320240,5
1320760,5
1321900,5
1323080,5
1323560,5
1324300,5
1324520,5
1326980,5
1327190,5
1327720,5
1329015,5
1330290,5
1332650,5
1333070,5
1333500,5
1334040,5
1335000,5
1335640,5
1335750,5
1337270,5
1338180,5
1338240,5
1338850,5
1340450,5
1341000,5
1342540,5
1342550,5
1343100,5
1343460,5
1343950,5
1344930,5
1344970,5
1347750,5
1348870,5
1348910,5
1350040,5
1350110,5
1352130,5
1352320,5
1352570,5
1353320,5
1355120,5
1357600,5
1358280,5
1358340,5
1358550,5
1360010,5
1361490,5
1362360,5
1365850,5
1366410,5
1370420,5
1370760,5
1371260,5
1372190,5
1375190,5
1375610,5
1376460,5
1376470,5
1378690,5
1379380,5
1380440,5
1380840,5
1381380,5
1381390,5
1381820,5
1382590,5
1383240,5
1384830,5
1385070,5
1385170,5
1386500,5
1387210,5
1387500,5
1387870,5
1387990,5
1388740,5
1390020,5
1390930,5
1390980,5
1392580,5
1396130,5
1399790,5
1401400,5
1402540,5
1403830,5
1404630,5
1404975,5
1406050,5
1406820,5
1407460,5
1407980,5
1408180,5
1409140,5
1410590,5
1410800,5
1411160,5
1412560,5
1412640,5
1412890,5
1413240,5
1413660,5
1413890,5
1414150,5
1414170,5
1414220,5
1414340,5
1415000,5
1415870,5
1416220,5
1416400,5
1416830,5
1416840,5
1418620,5
1419110,5
1419370,5
1419990,5
1420010,5
1420470,5
1420900,5
1421290,5
1421700,5
1421850,5
1421970,5
1422720,5
1422970,5
1423000,5
1423310,5
1426250,5
1427340,5
1428280,5
1429700,5
1429750,5
1430250,5
1430620,5
1432680,5
1434180,5
1436130,5
1436560,5
1436570,5
1438690,5
1443000,5
1443530,5
1443840,5
1444610,5
1444680,5
1445160,5
1445590,5
1446070,5
1447440,5
1449540,5
1451150,5
1451470,5
1451750,5
1454080,5
1456360,5
1457440,5
1457560,5
1459640,5
1459870,5
1460850,5
1461140,5
1461160,5
1462900,5
1463480,5
1463520,5
1463770,5
1464530,5
1464900,5
1465590,5
1465610,5
1466940,5
1467640,5
1467720,5
1468060,5
1472650,5
1472740,5
1473740,5
1473950,5
1474900,5
1474910,5
1475480,5
1476410,5
1476920,5
1476960,5
1478750,5
1479890,5
1481920,5
1482110,5
1482290,5
1483185,5
1483740,5
1484330,5
1485470,5
1486650,5
1486720,5
1488000,5
1490220,5
1490230,5
1495000,5
1497610,5
1499320,5
1499690,5
1499720,5
1500100,5
1500940,5
1502390,5
1502840,5
1505470,5
1505990,5
1507090,5
1508380,5
1508390,5
1508590,5
1511600,5
1512070,5
1512130,5
1512610,5
1512670,5
1513065,5
1514320,5
1514990,5
1516925,5
1516930,5
1519170,5
1519210,5
1519290,5
1520670,5
1522150,5
1522980,5
1523060,5
1523940,5
1524590,5
1524610,5
1524690,5
1524700,5
1524720,5
1524730,5
1524930,5
1526360,5
1527110,5
1529520,5
1529530,5
1531710,5
1532350,5
1532870,5
1533580,5
1534520,5
1534890,5
1536010,5
1536350,5
1537370,5
1538160,5
1540170,5
1541040,5
1541620,5
1542160,5
1542430,5
1542640,5
1542790,5
1546020,5
1546590,5
1546640,5
1547330,5
1547450,5
1547720,5
1547900,5
1548010,5
1548220,5
1548370,5
1549140,5
1551790,5
1552750,5
1553170,5
1554310,5
1554370,5
1555300,5
1555830,5
1556730,5
1557110,5
1557630,5
1559160,5
1560670,5
1561470,5
1562350,5
1565440,5
1576050,5
1576060,5
1576150,5
1576260,5
1576630,5
1576760,5
1577100,5
1577120,5
1577140,5
1577200,5
1577280,5
1577670,5
1577980,5
1578010,5
1578150,5
1578850,5
1579080,5
1579100,5
1579110,5
1579130,5
1579260,5
1579350,5
1579470,5
1579630,5
1579840,5
1580340,5
1580480,5
1580600,5
1580640,5
1581310,5
1581930,5
1582120,5
1582300,5
1582310,5
1582670,5
1582820,5
1582920,5
1583090,5
1583095,5
1583250,5
1583370,5
1583720,5
1584350,5
1584360,5
1584460,5
1584640,5
1584660,5
1584800,5
1584910,5
1584930,5
1585310,5
1585315,5
1585650,5
1586270,5
1586330,5
1586420,5
1587040,5
1587610,5
1587850,5
1588120,5
1588880,5
1589500,5
1589600,5
1589730,5
1591110,5
1591900,5
1592250,5
1592340,5
1592970,5
1595020,5
1597040,5
1597150,5
1597350,5
1597530,5
1597890,5
1598550,5
1598680,5
1600430,5
1600790,5
1600850,5
1600900,5
1601340,5
1602340,5
1602710,5
1603990,5
1604230,5
1604890,5
1605820,5
1605870,5
1606560,5
1607260,5
1610400,5
1612860,5
1620400,5
1625780,5
1628530,5
1631750,5
1920240,5
2005860,5
2006560,5
2013900,5
2020680,5
2022640,5
2028940,5
2028970,5
2082160,5
2083100,5
2084840,5
2104230,5
2135480,5
2136180,5
2147990,5
2149890,5
2154810,5
2194990,5
2220600,5
2225040,5
2261490,5
2261500,5
2272760,5
2276200,5
1000590,4
1000940,4
1001090,4
1001180,4
1001540,4
1001640,4
1001740,4
1001870,4
1002000,4
1002170,4
1002390,4
1002400,4
1002500,4
1002790,4
1003430,4
1004200,4
1004230,4
1004310,4
1004690,4
1004710,4
1004790,4
1005180,4
1006110,4
1006140,4
1006280,4
1006380,4
1007000,4
1007040,4
1007060,4
1007130,4
1007310,4
1007560,4
1007660,4
1009320,4
1010150,4
1010240,4
1012500,4
1012800,4
1012810,4
1013200,4
1015220,4
1015840,4
1017330,4
1019280,4
1019420,4
1028580,4
1032030,4
1032390,4
1036290,4
1040060,4
1040250,4
1040260,4
1040380,4
1044310,4
1047860,4
1051970,4
1053350,4
1057850,4
1058480,4
1058580,4
1065680,4
1066680,4
1066690,4
1066710,4
1068550,4
1070280,4
1070650,4
1075500,4
1075940,4
1077550,4
1079290,4
1080000,4
1096770,4
1096870,4
1100810,4
1101570,4
1102140,4
1106010,4
1106400,4
1108180,4
1116840,4
1120010,4
1145130,4
1145990,4
1148520,4
1149830,4
1151120,4
1153890,4
1153930,4
1154860,4
1155060,4
1155090,4
1155120,4
1155180,4
1156530,4
1156990,4
1157080,4
1157090,4
1158210,4
1159810,4
1160570,4
1164010,4
1165670,4
1168610,4
1169340,4
1172400,4
1172660,4
1172830,4
1172870,4
1172910,4
1173100,4
1177820,4
1178450,4
1179005,4
1182620,4
1182710,4
1184160,4
1184170,4
1184280,4
1185290,4
1185930,4
1190860,4
1192420,4
1192700,4
1193950,4
1194660,4
1195140,4
1195840,4
1195970,4
1198170,4
1198360,4
1198380,4
1198660,4
1198880,4
1199890,4
1199900,4
1200220,4
1201280,4
1202440,4
1207080,4
1207250,4
1207270,4
1208020,4
1208640,4
1209240,4
1209650,4
1212670,4
1213870,4
1214330,4
1215230,4
1215260,4
1215330,4
1215810,4
1217070,4
1217700,4
1218560,4
1218760,4
1219510,4
1219680,4
1220800,4
1221250,4
1221520,4
1222590,4
1222700,4
1222770,4
1222840,4
1223020,4
1223660,4
1224880,4
1225130,4
1226360,4
1226630,4
1227370,4
1228560,4
1228650,4
1228690,4
1229840,4
1234140,4
1236950,4
1237030,4
1238410,4
1238550,4
1238680,4
1238840,4
1242350,4
1242970,4
1244080,4
1244310,4
1245470,4
1245570,4
1246440,4
1247250,4
1247260,4
1250220,4
1250870,4
1251270,4
1251320,4
1252090,4
1252390,4
1253190,4
1254130,4
1254180,4
1255060,4
1255430,4
1257040,4
1257110,4
1257330,4
1258520,4
1258570,4
1258710,4
1259140,4
1260000,4
1261190,4
1262530,4
1267180,4
1267280,4
1269130,4
1270220,4
1270390,4
1270550,4
1270810,4
1272280,4
1272780,4
1272820,4
1274820,4
1278040,4
1279590,4
1279680,4
1279990,4
1281020,4
1282260,4
1282340,4
1282490,4
1282770,4
1283500,4
1283510,4
1283860,4
1284430,4
1286400,4
1289370,4
1289520,4
1291270,4
1291500,4
1293640,4
1293650,4
1293700,4
1293780,4
1293810,4
1293990,4
1294330,4
1295070,4
1295530,4
1297110,4
1302070,4
1303770,4
1304420,4
1304510,4
1304680,4
1305380,4
1305700,4
1307550,4
1307770,4
1308090,4
1308690,4
1309260,4
1309650,4
1310050,4
1310260,4
1310460,4
1310530,4
1310640,4
1310670,4
1310680,4
1310720,4
1311450,4
1312350,4
1312420,4
1313080,4
1313580,4
1313850,4
1314400,4
1314600,4
1315130,4
1315240,4
1316300,4
1318720,4
1319060,4
1319580,4
1320140,4
1320230,4
1322320,4
1322700,4
1322920,4
1323010,4
1323500,4
1326830,4
1328090,4
1328190,4
1329000,4
1329590,4
1332570,4
1333090,4
1333550,4
1333560,4
1334080,4
1335080,4
1335440,4
1339460,4
1340000,4
1340460,4
1341670,4
1345250,4
1345605,4
1346150,4
1346370,4
1347710,4
1347870,4
1348430,4
1348530,4
1349410,4
1349480,4
1349610,4
1350080,4
1350600,4
1350610,4
1351360,4
1351430,4
1352290,4
1355810,4
1355850,4
1356750,4
1357210,4
1357250,4
1357980,4
1358490,4
1358680,4
1360320,4
1360480,4
1360930,4
1362400,4
1362490,4
1362640,4
1362950,4
1363090,4
1364360,4
1364670,4
1365040,4
1365250,4
1365980,4
1367120,4
1367300,4
1369900,4
1369940,4
1371320,4
1371920,4
1372800,4
1372980,4
1373860,4
1374300,4
1374530,4
1374550,4
1375620,4
1375820,4
1375970,4
1376310,4
1376600,4
1377030,4
1378520,4
1378860,4
1378990,4
1379750,4
1380580,4
1381100,4
1382250,4
1382370,4
1382440,4
1382980,4
1383260,4
1383310,4
1385910,4
1385920,4
1386460,4
1387240,4
1388410,4
1389880,4
1390360,4
1390800,4
1391780,4
1395620,4
1396840,4
1396860,4
1397300,4
1401210,4
1401910,4
1402730,4
1403040,4
1404390,4
1404700,4
1404740,4
1405790,4
1405800,4
1405890,4
1408220,4
1408810,4
1409110,4
1411300,4
1413260,4
1413940,4
1414470,4
1414580,4
1414920,4
1416700,4
1419860,4
1420160,4
1420410,4
1421210,4
1421540,4
1421630,4
1421900,4
1423240,4
1423650,4
1426290,4
1426530,4
1426590,4
1426680,4
1426920,4
1427360,4
1427900,4
1429060,4
1431850,4
1432850,4
1432920,4
1433030,4
1433680,4
1434120,4
1436510,4
1437450,4
1438770,4
1440660,4
1440670,4
1441390,4
1441400,4
1441870,4
1442750,4
1443660,4
1443760,4
1444270,4
1444980,4
1445690,4
1445790,4
1446760,4
1447000,4
1448440,4
1448580,4
1449530,4
1450270,4
1450330,4
1451210,4
1451490,4
1454180,4
1454670,4
1454750,4
1455280,4
1457210,4
1457730,4
1463930,4
1465720,4
1465850,4
1467620,4
1467710,4
1467910,4
1472270,4
1472800,4
1473230,4
1474850,4
1476430,4
1477170,4
1477950,4
1480670,4
1482340,4
1483070,4
1483090,4
1483150,4
1483190,4
1483540,4
1484930,4
1485520,4
1486360,4
1486460,4
1487400,4
1487660,4
1489340,4
1490670,4
1494860,4
1496480,4
1496890,4
1497190,4
1497980,4
1499230,4
1499460,4
1500800,4
1501350,4
1501620,4
1501660,4
1505120,4
1505190,4
1505600,4
1508750,4
1509290,4
1509430,4
1510640,4
1510650,4
1510790,4
1511790,4
1512220,4
1514960,4
1516750,4
1517480,4
1518070,4
1518540,4
1519230,4
1520120,4
1521400,4
1522050,4
1523400,4
1524990,4
1526920,4
1526960,4
1527040,4
1529330,4
1529390,4
1529410,4
1529550,4
1530970,4
1531190,4
1532910,4
1533820,4
1534870,4
1535780,4
1535880,4
1535910,4
1537980,4
1538130,4
1538330,4
1538440,4
1538820,4
1538870,4
1538960,4
1539040,4
1542070,4
1543070,4
1543240,4
1543750,4
1545710,4
1545790,4
1546200,4
1546220,4
1546300,4
1546550,4
1546880,4
1548550,4
1549660,4
1550140,4
1550190,4
1551530,4
1552760,4
1553130,4
1554010,4
1554820,4
1555440,4
1556370,4
1556630,4
1557290,4
1558050,4
1559290,4
1559900,4
1562850,4
1567450,4
1576250,4
1576900,4
1577985,4
1578700,4
1579720,4
1581710,4
1582125,4
1582200,4
1582640,4
1584060,4
1585410,4
1586265,4
1587290,4
1588060,4
1588320,4
1588550,4
1588730,4
1589030,4
1589040,4
1589060,4
1589110,4
1589260,4
1589350,4
1589590,4
1590480,4
1590770,4
1591150,4
1591420,4
1591430,4
1592270,4
1592500,4
1593410,4
1593480,4
1593570,4
1593590,4
1593670,4
1594110,4
1594400,4
1595270,4
1596780,4
1596930,4
1597780,4
1598630,4
1599340,4
1599390,4
1599400,4
1599420,4
1599760,4
1599800,4
1600160,4
1600280,4
1600470,4
1600530,4
1601650,4
1601660,4
1601810,4
1602060,4
1602440,4
1602800,4
1603550,4
1604135,4
1604290,4
1604300,4
1604350,4
1604550,4
1604570,4
1604800,4
1605510,4
1605630,4
1605840,4
1606590,4
1606680,4
1606810,4
1612690,4
1612750,4
1612770,4
1621470,4
1634500,4
1854750,4
1858120,4
1928100,4
1929050,4
1982860,4
2005990,4
2008740,4
2015610,4
2019640,4
2028960,4
2078590,4
2083570,4
2085080,4
2086640,4
2088750,4
2137720,4
2149180,4
2149640,4
2217040,4
2220280,4
2394370,4
1000730,3
1000920,3
1002290,3
1002450,3
1002970,3
1003170,3
1003400,3
1003450,3
1004060,3
1004830,3
1004890,3
1005210,3
1005390,3
1005480,3
1005580,3
1005600,3
1005870,3
1006790,3
1006810,3
1006930,3
1007010,3
1007230,3
1007240,3
1007370,3
1007720,3
1008430,3
1008490,3
1008570,3
1008790,3
1009340,3
1009410,3
1009500,3
1010050,3
1010900,3
1011920,3
1012050,3
1012730,3
1013980,3
1014590,3
1014680,3
1019450,3
1022210,3
1025140,3
1029430,3
1030950,3
1034660,3
1036170,3
1036400,3
1041150,3
1041850,3
1042200,3
1044020,3
1044480,3
1044830,3
1046430,3
1046840,3
1047300,3
1047880,3
1048400,3
1048910,3
1049010,3
1054230,3
1055000,3
1056230,3
1061710,3
1064120,3
1064250,3
1065950,3
1067040,3
1067210,3
1067770,3
1068770,3
1069210,3
1069520,3
1069930,3
1072260,3
1074600,3
1075040,3
1075480,3
1075960,3
1076170,3
1076860,3
1077250,3
1077330,3
1077360,3
1078040,3
1081040,3
1081430,3
1085030,3
1085760,3
1086410,3
1087630,3
1088580,3
1088830,3
1089280,3
1093920,3
1095040,3
1096560,3
1097740,3
1099100,3
1100090,3
1100610,3
1101120,3
1101260,3
1101440,3
1101510,3
1104550,3
1105360,3
1106530,3
1107060,3
1114640,3
1115630,3
1115900,3
1117030,3
1120070,3
1120280,3
1121390,3
1121740,3
1123230,3
1123440,3
1123550,3
1126190,3
1126590,3
1127970,3
1129240,3
1130650,3
1131990,3
1133830,3
1134370,3
1136850,3
1137570,3
1137620,3
1137880,3
1138710,3
1147220,3
1148850,3
1150110,3
1150410,3
1150450,3
1150860,3
1151580,3
1152510,3
1152720,3
1152730,3
1153440,3
1154120,3
1154770,3
1155150,3
1155210,3
1155400,3
1155710,3
1155920,3
1155980,3
1156100,3
1156410,3
1156560,3
1156610,3
1156640,3
1157510,3
1157760,3
1158160,3
1158400,3
1158450,3
1158810,3
1158870,3
1158950,3
1159930,3
1160140,3
1160540,3
1163170,3
1163340,3
1164340,3
1164510,3
1164740,3
1165790,3
1166510,3
1167820,3
1168060,3
1168190,3
1168390,3
1168660,3
1169610,3
1169660,3
1170650,3
1170660,3
1171300,3
1171680,3
1172590,3
1172610,3
1173340,3
1173430,3
1173660,3
1173990,3
1174070,3
1174760,3
1174890,3
1175300,3
1176240,3
1176430,3
1176660,3
1176820,3
1176960,3
1177070,3
1177180,3
1177390,3
1177500,3
1179040,3
1179320,3
1179830,3
1180860,3
1180900,3
1181500,3
1181700,3
1182500,3
1182700,3
1183090,3
1183480,3
1183510,3
1183590,3
1184370,3
1186760,3
1188270,3
1188420,3
1188490,3
1188790,3
1188880,3
1189000,3
1189500,3
1189600,3
1189960,3
1189980,3
1190080,3
1190710,3
1190740,3
1191060,3
1191680,3
1191870,3
1191980,3
1192270,3
1193290,3
1193880,3
1194280,3
1194450,3
1195670,3
1195710,3
1196000,3
1196030,3
1196970,3
1197020,3
1197120,3
1197710,3
1198230,3
1198430,3
1198530,3
1198890,3
1198910,3
1198960,3
1199010,3
1199350,3
1199720,3
1200120,3
1200960,3
1201260,3
1201860,3
1202300,3
1202760,3
1203270,3
1203540,3
1203800,3
1204300,3
1204330,3
1205200,3
1205780,3
1205830,3
1205900,3
1206060,3
1206070,3
1206080,3
1206120,3
1206530,3
1206650,3
1206800,3
1206820,3
1207130,3
1207230,3
1207500,3
1207510,3
1208000,3
1208270,3
1208360,3
1208460,3
1208920,3
1209540,3
1210590,3
1210750,3
1211340,3
1211490,3
1211510,3
1211630,3
1212210,3
1212250,3
1212260,3
1212330,3
1212380,3
1212410,3
1212450,3
1212570,3
1212960,3
1213060,3
1213280,3
1213720,3
1214200,3
1214540,3
1214810,3
1214840,3
1214900,3
1215240,3
1215320,3
1215790,3
1215870,3
1216060,3
1216250,3
1216280,3
1216880,3
1217040,3
1217270,3
1217900,3
1217950,3
1218190,3
1218960,3
1219190,3
1219490,3
1219910,3
1220240,3
1220310,3
1220550,3
1220570,3
1220810,3
1220870,3
1220930,3
1221130,3
1221430,3
1221740,3
1221770,3
1221950,3
1222170,3
1222640,3
1223150,3
1223240,3
1223250,3
1223330,3
1223340,3
1223440,3
1223520,3
1223680,3
1224020,3
1224190,3
1225090,3
1225110,3
1225510,3
1225630,3
1225900,3
1226020,3
1226040,3
1226140,3
1226160,3
1226510,3
1226960,3
1226990,3
1227610,3
1227720,3
1228180,3
1228330,3
1228680,3
1228890,3
1229060,3
1229200,3
1229350,3
1229880,3
1230360,3
1230380,3
1231490,3
1231650,3
1231720,3
1231890,3
1232180,3
1232870,3
1232880,3
1233630,3
1234080,3
1234260,3
1234700,3
1235910,3
1235950,3
1236470,3
1236500,3
1236600,3
1236650,3
1236690,3
1236750,3
1237020,3
1237130,3
1237160,3
1237510,3
1237820,3
1238460,3
1239560,3
1240530,3
1240750,3
1240810,3
1241450,3
1241490,3
1241550,3
1241750,3
1241810,3
1241880,3
1242300,3
1242420,3
1242590,3
1242600,3
1242700,3
1242850,3
1243020,3
1243040,3
1243290,3
1243310,3
1243940,3
1244250,3
1244320,3
1244350,3
1244470,3
1244560,3
1244680,3
1244960,3
1245020,3
1245280,3
1246270,3
1247030,3
1247470,3
1247660,3
1248710,3
1249470,3
1249660,3
1250090,3
1250190,3
1250620,3
1250720,3
1250830,3
1251100,3
1251130,3
1251670,3
1251900,3
1252140,3
1252360,3
1253060,3
1253180,3
1253310,3
1253410,3
1253570,3
1253920,3
1253950,3
1254020,3
1254050,3
1254340,3
1254380,3
1254480,3
1254670,3
1254690,3
1254730,3
1255020,3
1255880,3
1256170,3
1256730,3
1257250,3
1257420,3
1257500,3
1257590,3
1257890,3
1258000,3
1258200,3
1258810,3
1258950,3
1259390,3
1259620,3
1259820,3
1259930,3
1260260,3
1260330,3
1260670,3
1261140,3
1263110,3
1263120,3
1263490,3
1263510,3
1263550,3
1263650,3
1263710,3
1263750,3
1263760,3
1263770,3
1263810,3
1264380,3
1264420,3
1264600,3
1264640,3
1264650,3
1264770,3
1266470,3
1267610,3
1267740,3
1268770,3
1269330,3
1269720,3
1270700,3
1270990,3
1271010,3
1271290,3
1271310,3
1271750,3
1271990,3
1272730,3
1272950,3
1274640,3
1275130,3
1277080,3
1277100,3
1277500,3
1277520,3
1278380,3
1278400,3
1278510,3
1279170,3
1279310,3
1279730,3
1280530,3
1281000,3
1281170,3
1281270,3
1281890,3
1282100,3
1282240,3
1282410,3
1283300,3
1283700,3
1284480,3
1284600,3
1284740,3
1284930,3
1285520,3
1285790,3
1286170,3
1286240,3
1286320,3
1286370,3
1287070,3
1287280,3
1288080,3
1288340,3
1288550,3
1288640,3
1288940,3
1288950,3
1289070,3
1289140,3
1289620,3
1289710,3
1290020,3
1290390,3
1290560,3
1290810,3
1291070,3
1291410,3
1291730,3
1291880,3
1292300,3
1293850,3
1293940,3
1294220,3
1294630,3
1295040,3
1296120,3
1296300,3
1296670,3
1296680,3
1296820,3
1297510,3
1297540,3
1297650,3
1297910,3
1297950,3
1297980,3
1298670,3
1298960,3
1299030,3
1299680,3
1302090,3
1302280,3
1304200,3
1304350,3
1304480,3
1306200,3
1307710,3
1308080,3
1308300,3
1309460,3
1309560,3
1309670,3
1309950,3
1310090,3
1310130,3
1310180,3
1310230,3
1310270,3
1310300,3
1310600,3
1310950,3
1311870,3
1312220,3
1312250,3
1312260,3
1312720,3
1312780,3
1312970,3
1313830,3
1313960,3
1314010,3
1314270,3
1314680,3
1315610,3
1316040,3
1316220,3
1316680,3
1317110,3
1317770,3
1318000,3
1318090,3
1318340,3
1318680,3
1318950,3
1319750,3
1319860,3
1320170,3
1320640,3
1320830,3
1320970,3
1321020,3
1321040,3
1321110,3
1321140,3
1321630,3
1321650,3
1322990,3
1323940,3
1324990,3
1325260,3
1325910,3
1326160,3
1326320,3
1326800,3
1326990,3
1327120,3
1327410,3
1327790,3
1328110,3
1328170,3
1328310,3
1328820,3
1328890,3
1329010,3
1329300,3
1329340,3
1329650,3
1330450,3
1330510,3
1330790,3
1331030,3
1331400,3
1331530,3
1331670,3
1331840,3
1332130,3
1332400,3
1332760,3
1333150,3
1333450,3
1333730,3
1333750,3
1334150,3
1334210,3
1335210,3
1335230,3
1335290,3
1335570,3
1336260,3
1336500,3
1336820,3
1337000,3
1337190,3
1337300,3
1337370,3
1337390,3
1338400,3
1339260,3
1340030,3
1340570,3
1340820,3
1341210,3
1342220,3
1342380,3
1342390,3
1342510,3
1343110,3
1343150,3
1343640,3
1344030,3
1344150,3
1344200,3
1344410,3
1344650,3
1345020,3
1345140,3
1345430,3
1345600,3
1345640,3
1347200,3
1347310,3
1347530,3
1347830,3
1348630,3
1348900,3
1349170,3
1349300,3
1349380,3
1349520,3
1349590,3
1349860,3
1350290,3
1350340,3
1351030,3
1351040,3
1351270,3
1351280,3
1351400,3
1351560,3
1351680,3
1351730,3
1351830,3
1351910,3
1352060,3
1352150,3
1352170,3
1353850,3
1354030,3
1355540,3
1355710,3
1355790,3
1355910,3
1355970,3
1356000,3
1356370,3
1356510,3
1356700,3
1356730,3
1357030,3
1357300,3
1357480,3
1357510,3
1357990,3
1358530,3
1358600,3
1358620,3
1358660,3
1358670,3
1358690,3
1358760,3
1358870,3
1359040,3
1359150,3
1359240,3
1359620,3
1359730,3
1360410,3
1360770,3
1361000,3
1361110,3
1361330,3
1361510,3
1362100,3
1362730,3
1362890,3
1363050,3
1363250,3
1363540,3
1363650,3
1363740,3
1364440,3
1364520,3
1365050,3
1365230,3
1365410,3
1365460,3
1365520,3
1365770,3
1365860,3
1365990,3
1366010,3
1366190,3
1366210,3
1366310,3
1366770,3
1367010,3
1367380,3
1367680,3
1368020,3
1368370,3
1369070,3
1369530,3
1370320,3
1370410,3
1371170,3
1371610,3
1372370,3
1372630,3
1372650,3
1372900,3
1373060,3
1373850,3
1373970,3
1373990,3
1374700,3
1374880,3
1375040,3
1375260,3
1375290,3
1375690,3
1375740,3
1375760,3
1375790,3
1376070,3
1376250,3
1376640,3
1376760,3
1377080,3
1377290,3
1377590,3
1378200,3
1378450,3
1378590,3
1378650,3
1379210,3
1379330,3
1379430,3
1379530,3
1379640,3
1379950,3
1380690,3
1380760,3
1381160,3
1381320,3
1381750,3
1382100,3
1382700,3
1382830,3
1382990,3
1383030,3
1383160,3
1383180,3
1383680,3
1384840,3
1384860,3
1386020,3
1386070,3
1386160,3
1386350,3
1386370,3
1386840,3
1386990,3
1387010,3
1388300,3
1389460,3
1389780,3
1390780,3
1392250,3
1392290,3
1393090,3
1393350,3
1394250,3
1394800,3
1394840,3
1395660,3
1396910,3
1397100,3
1397350,3
1397450,3
1397590,3
1397620,3
1397630,3
1397720,3
1397840,3
1398750,3
1399610,3
1400050,3
1400390,3
1401000,3
1401090,3
1401240,3
1402360,3
1402930,3
1403020,3
1403060,3
1403120,3
1403160,3
1403550,3
1404100,3
1404320,3
1404450,3
